3.668516411518813955e-03 1.046599444821589772e-02 -2.523401887247724278e-03 1.896516328197096236e-03 2.903203313571577942e-20 1.797583954078875099e-02 -1.438385941688235733e-02 1.081049530178580624e-02 1.654879808566186097e-19 8.332941748572544188e-03 1.988743609021107958e-02 -4.383273207635471347e-03 -3.859995408178055256e-18 0.000000000000000000e+00 2.545353122236798313e-02 -2.287110692558777872e-02 0.000000000000000000e+00 6.036189324558985997e-35 2.552463587691072497e-02 5.074490454476834195e-02 2.075263304454186554e-17 -1.037631652227093585e-17 0.000000000000000000e+00 4.461000000000001769e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.422723492173837637e-34 1.401748963524776341e-02 3.056121539144235691e-02 1.207776596038062142e-17 4.919998326452588132e-03 7.531575252875629539e-20 3.272626289887151790e-02 0.000000000000000000e+00 2.417480609489463736e-02 3.700699863015081575e-19 4.118072809210655480e-03 2.010498502161556927e-02 3.911933824356472744e-02 -2.376026131250190236e-03 3.903954113038018894e-03 5.976206135687690316e-20 -9.279921056898834605e-03 1.524746950475922187e-02 2.334095590512532323e-19 -6.557473136726416074e-05 -5.334597380335683037e-04 -8.166247008209938507e-21 4.382532479431378025e-04 1.341763593273739211e-20 4.622559945887452088e-02 -1.377905792579019184e-02 2.263982249844770020e-02 3.465723269498526801e-19 -3.619389621183424777e-04 -2.944424779026377868e-03 -4.507350476206008185e-20 2.418933671525493045e-03 7.405848445458628791e-20 2.189111206794699949e-03 1.107332108978984972e-02 2.304375997166127621e-02 -4.954664569957597728e-03 2.413999498747567123e-03 3.695370949105653079e-20 -2.055567695496165331e-02 1.001508642311965333e-02 1.533117941407199472e-19 1.218790554074313318e-03 -1.167035740964700264e-03 -1.786508230828725009e-20 2.843001432217447111e-04 8.704181509841044066e-21 3.177479106529523117e-02 -3.488985801326015268e-02 1.699895090094959149e-02 2.602213851213866620e-19 7.090540219266010941e-03 -6.789446989861207954e-03 -1.039334315514269979e-19 1.653968840764366566e-03 5.063819116828858542e-20
-1.263775138934942685e-02 6.798260419659376240e-03 2.019796722117327657e-03 -3.809199955916822786e-03 -5.831155666657216740e-20 1.438385941688235907e-02 -4.295525036922499124e-02 3.347456719024632238e-02 5.124315195297271591e-19 5.478336809545252331e-03 5.606157111264828408e-02 -4.242044032023067207e-02 4.626258218193312954e-18 0.000000000000000000e+00 2.287110692558778219e-02 -1.553904602965215653e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.613274204418947020e-17 6.811326567341618041e-17 2.760078177022165513e-01 3.307119839338037905e-33 0.000000000000000000e+00 0.000000000000000000e+00 3.524999999999999245e-01 0.000000000000000000e+00 0.000000000000000000e+00 9.631939078137150082e-18 1.510123990460954335e-17 2.781701079041230817e-02 1.163845643476868863e-17 1.781624802481924002e-34 0.000000000000000000e+00 9.806538233586790942e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.967039763809063896e-02 1.163986223853118590e-01 1.011961220357498331e-01 8.840809771843925746e-02 9.113492464159160533e-02 1.395101171910755059e-18 1.794538313887093783e-01 9.308090839713205333e-02 1.424890456628447113e-18 -9.765585734350461233e-02 8.704985843903530196e-02 1.332566631294935015e-18 3.629532514235675467e-02 1.111223843989991257e-18 2.292609872778930691e-02 7.415613929295346296e-02 1.365204357953707891e-02 2.089866433937531946e-19 -1.639453501552977643e-01 1.762501811902269511e-01 2.698052753046905402e-18 3.987894291397241220e-02 1.220940494824408649e-18 5.090581178853672596e-03 4.487716417455482609e-02 8.523799137498633272e-02 -7.928406330944674785e-02 4.492564380069952873e-02 6.877255735020103433e-19 -1.393884856385557980e-01 9.778282019101146305e-02 1.496867721981541755e-18 4.775797853914310470e-02 -7.113549390317133736e-02 -1.088948186428560596e-18 2.220495787683903280e-02 6.798307647268180760e-19 4.225891196124583610e-02 -1.005092454458167243e-02 2.840483938329027916e-02 4.348236953880139213e-19 2.930542003412232865e-02 -1.171961191719612938e-01 -1.794048152705426744e-18 4.565647018959258924e-02 1.397826251951278341e-18
9.498170696756638720e-03 -5.109377128699250925e-03 -3.809199955916815414e-03 -1.856331864448672114e-04 4.382528993879902318e-20 -1.081049530178580277e-02 3.347456719024632932e-02 -2.357432720637800058e-02 -3.851288012354455556e-19 6.786633858381780472e-19 -8.330801455396977268e-19 5.344110966648850609e-18 -4.010540561158252833e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.021508109917659529e-02 0.000000000000000000e+00 1.285924639719017848e-17 -3.405663283670810253e-17 3.307119839338024905e-33 2.760078177022166623e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.525000000000000355e-01 0.000000000000000000e+00 -9.901911981877853375e-02 -1.216612633407648247e-01 8.648005786295988621e-17 -1.275753252397150150e-01 -2.378759086641565808e-18 -2.417480609489464083e-02 0.000000000000000000e+00 -1.729441666240094100e-01 -4.148637208401022090e-18 -6.518085385853437941e-02 -1.912499507629567552e-01 -1.662713265855758904e-01 9.113492464159168860e-02 -5.865500565205057290e-03 -2.292235294280800390e-18 9.308090839713209497e-02 8.316722995004192931e-02 -2.341180884175008736e-18 -6.684258535538344093e-02 -7.278611097679101721e-03 1.111223843989990679e-18 7.159460300886401340e-02 1.830723986118235197e-19 -3.766896173703920825e-02 1.365204357953707370e-02 6.003392130429981849e-02 -3.433776486362819293e-19 -1.199798686219191446e-01 -5.705539083050047144e-02 1.220940494824408071e-18 1.592689516075390943e-01 1.435063243920999928e-18 -2.480220455002817969e-03 -2.186494167122088675e-02 -4.152944473801730568e-02 4.492564380069954261e-02 -8.964032792812524214e-03 -3.350719642609313240e-19 9.778282019101143530e-02 1.366643618601276998e-02 -7.293002138761891830e-19 -5.793479687878219653e-02 3.330562799045752760e-03 6.798307647268181723e-19 9.195936397637206189e-03 -2.484056153143583841e-20 -2.058928326058972330e-02 2.840483938329028263e-02 3.440985560837776791e-02 -2.118537325563520430e-19 -1.359045684019679900e-01 -5.281377826835593342e-02 1.397826251951278149e-18 4.797643252388129192e-02 3.939045704703680682e-19
1.453988042692275516e-19 -7.821477932872796755e-20 -5.831155666657215537e-20 4.382528993879914957e-20 -3.048518385299718407e-03 -1.654879808566186338e-19 5.124315195297271591e-19 -3.851288012354455556e-19 1.584195332763053488e-03 -1.840407827432602111e-35 -1.156130948670308224e-35 0.000000000000000000e+00 0.000000000000000000e+00 -4.010540561158266928e-04 6.036189324558984928e-35 0.000000000000000000e+00 0.000000000000000000e+00 3.021508109917659529e-02 -1.614923170675748333e-34 -4.726307239564810964e-34 0.000000000000000000e+00 0.000000000000000000e+00 2.760078177022166623e-01 1.422723492173837637e-34 0.000000000000000000e+00 0.000000000000000000e+00 3.525000000000000355e-01 -1.515793101755692022e-18 -1.862400959131136125e-18 1.323844075649396370e-33 -2.378759086641566579e-18 2.781701079041230470e-02 -3.700699863015080612e-19 0.000000000000000000e+00 -4.148637208401022090e-18 9.806538233586796494e-02 -9.977940505443190849e-19 -2.927670500486798039e-18 -2.545295598662621688e-18 1.395101171910756214e-18 -2.292235294280800005e-18 1.438746724137628386e-01 1.424890456628447690e-18 -2.341180884175008350e-18 2.361047715043924911e-01 -1.023231977527550153e-18 1.111223843989990487e-18 -7.986926138239255901e-02 -2.921784005690004250e-18 1.312300093749547980e-01 -5.766396677308647775e-19 2.089866433937530742e-19 -3.433776486362818330e-19 8.246505157796595042e-02 -1.836662025874415519e-18 1.220940494824408457e-18 -1.368132766584453097e-01 -4.444181454272778209e-18 2.247924579212908225e-01 -3.796742551748742326e-20 -3.347103853900530177e-19 -6.357362696097472782e-19 6.877255735020103433e-19 -3.350719642609312759e-19 1.292452900274985647e-02 1.496867721981541562e-18 -7.293002138761890867e-19 6.130794159860724485e-02 -8.868707944606581268e-19 6.798307647268180760e-19 -4.107935295463230330e-02 -4.719976508577100920e-19 2.001458141942500518e-02 -3.151824980227422779e-19 4.348236953880139213e-19 -2.118537325563519707e-19 4.824919166536026371e-02 -2.080438683537157635e-18 1.397826251951278534e-18 -1.441267186475411188e-01 -1.415472778742270643e-18 7.022106575708579601e-02
-8.522328801803234072e-03 -9.794487640923400448e-03 1.172477309606348092e-02 -1.804581464228604006e-18 1.274830822899324245e-37 8.332941748572540719e-03 -5.478336809545245392e-03 1.665485293852722635e-18 1.840407827432602111e-35 -9.862842283982157371e-04 -8.831370403381676865e-03 7.963329487882352250e-04 5.985009552741000225e-04 9.161903489538247744e-21 3.668516411518812220e-03 1.263775138934942859e-02 9.498170696756640455e-03 1.453988042692275275e-19 -3.059553268270007176e-02 1.252589512513767669e-02 -1.880850360007551414e-17 3.467315642070332299e-02 5.307796253368728117e-19 1.401748963524776341e-02 9.631939078137150082e-18 -9.901911981877853375e-02 -1.515793101755692022e-18 9.694572271124235474e-01 2.012341310653835980e-01 -7.272008988768842823e-17 2.026530204454991363e-16 7.130014805185077801e-34 2.552463587691072497e-02 3.613274204418947020e-17 -1.285924639719017848e-17 1.614923170675748333e-34 -1.331289989421006320e-02 8.166064055933561217e-02 1.110592572604587047e-01 -1.391147718966739277e-01 -2.285739532858608869e-01 -3.499029503249827159e-18 -1.375878225455771930e-01 -2.260650834880030269e-01 -3.460623511157025401e-18 -4.900724358353342192e-02 3.986808756774750662e-01 6.103040728496046479e-18 3.275283516288037822e-01 1.002766368630558149e-17 3.846469864897628099e-02 -2.186379330083417991e-02 -3.592352990600043705e-02 -5.499204489182207021e-19 -2.649851088168733021e-02 2.155691434563742626e-01 3.299950769109817557e-18 1.770965464503931885e-01 5.422017968763114004e-18 -2.191667153372595014e-03 -2.145784939776870792e-02 -1.116959894820025723e-02 2.507843229082699563e-02 1.221865216598289755e-02 1.870441658120727989e-19 -3.826894187528345759e-02 -1.864529983819361927e-02 -2.854238345748310347e-19 -1.419992627194046481e-02 -1.359693954225354821e-02 -2.081431061077611235e-19 -3.312333738849036410e-03 -1.014109727747313581e-19 1.449080488310207186e-02 -3.877434545699946083e-02 -1.889154132956021373e-02 -2.891933202525731672e-19 1.053013889518761570e-01 1.008298629073325486e-01 1.543512110849140529e-18 2.456303903930770818e-02 7.520261784204915393e-19
-9.794487640923400448e-03 6.048995883903886435e-03 -3.634649799508001683e-03 -1.644387609629040026e-18 0.000000000000000000e+00 1.988743609021108305e-02 -5.606157111264829102e-02 1.666160291079394298e-18 1.156130948670309293e-35 -8.831370403381675130e-03 -8.695388203416068787e-03 4.217444762882592915e-03 3.169710261570770748e-03 4.852219407571456670e-20 1.046599444821589772e-02 -6.798260419659377975e-03 -5.109377128699250925e-03 -7.821477932872793144e-20 1.252589512513768016e-02 4.393725432607383657e-02 1.676907819601591695e-17 -3.611357218794276208e-02 -5.528296323217619733e-19 3.056121539144235691e-02 1.510123990460954335e-17 -1.216612633407648247e-01 -1.862400959131136125e-18 2.012341310653835980e-01 1.830000000000000238e-01 1.781577888832584996e-16 8.907889444162927445e-17 0.000000000000000000e+00 5.074490454476834195e-02 6.811326567341618041e-17 3.405663283670810253e-17 4.726307239564810964e-34 2.294996910971492179e-02 9.186307694155558534e-02 1.238633291946143883e-01 -4.569066100920468609e-02 -7.507250935849574258e-02 -1.149216353623019168e-18 -8.267451912949171089e-02 -1.358392168983404980e-01 -2.079438277165446105e-18 -4.538794167384008205e-03 3.692373414326173553e-02 5.652316603889164597e-19 3.033396011125992497e-02 9.287096788929486907e-19 6.774804446179381878e-02 -3.273621296463875147e-02 -5.378757058591155521e-02 -8.233847018993612619e-19 -8.929829691525469071e-03 7.264543077187680942e-02 1.112062428343244447e-18 5.968041018683229587e-02 1.827185582677630230e-18 -2.071311256552894973e-03 -6.403446879112420151e-04 1.832907820888065448e-02 -2.026350545104948705e-02 -9.872735340814533384e-03 -1.511326716744683903e-19 -8.131389862858856565e-02 -3.961755791115099956e-02 -6.064689435740744685e-19 2.511582552761156342e-02 2.404930523671347173e-02 3.681488084982354443e-19 5.858621705560821194e-03 1.793685579782567036e-19 3.228411021752489174e-02 -6.581673790485581543e-02 -3.206706933803220999e-02 -4.908854227857171785e-19 8.768252249634711504e-02 8.395916531277873573e-02 1.285254038242224214e-18 2.045318912295675598e-02 6.261983147946110442e-19
-1.172477309606348092e-02 3.634649799508015127e-03 1.797353828616217453e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.383273207635471347e-03 -4.242044032023068595e-02 5.344110966648852149e-18 0.000000000000000000e+00 -7.963329487882352250e-04 -4.217444762882585976e-03 4.374176664488774245e-04 3.539033225099541026e-04 5.417582138992858623e-21 2.523401887247724712e-03 2.019796722117331127e-03 3.809199955916813679e-03 5.831155666657213129e-20 -3.660512064620275153e-20 1.676907819601592003e-17 -1.673984211541237888e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.207776596038062142e-17 2.781701079041230817e-02 8.648005786295988621e-17 1.323844075649396370e-33 -7.272008988768842823e-17 1.781577888832584996e-16 1.817499999999999227e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.075263304454186554e-17 2.760078177022165513e-01 -3.307119839338024905e-33 0.000000000000000000e+00 -5.826360470680783457e-03 1.749668780749670249e-01 6.504675258140757421e-02 -7.824006037924499668e-02 -3.880490139542410732e-01 -5.940287285641849994e-18 8.372605240061710419e-02 -1.022538970285131743e-01 -1.565311346203896350e-18 -4.434997898306423103e-01 1.514544993392276558e-02 2.318478347903121995e-19 4.518513569714681655e-01 1.383395795013741125e-17 6.143877237355429427e-03 1.785767239848448304e-02 -4.124818127887235238e-03 -6.314306646727601375e-20 -1.839852296692182365e-01 -1.530826349935077990e-01 -2.343401986873024022e-18 7.601704816041925106e-02 2.327350867757190252e-18 -1.622398442297565482e-03 -3.010480762077447428e-02 1.026926901160398788e-02 3.318955446664535042e-02 2.023551749750695725e-02 3.097670216551520191e-19 -7.394597842703436175e-02 -4.023725469044916320e-02 -6.159553145391923352e-19 -2.858468209594101916e-03 -1.440629368238953781e-02 -2.205327680714383824e-19 -5.749008554809312971e-03 -1.760126231229492833e-19 9.620652625944931674e-03 -5.273076432757710548e-03 -7.696791028422834968e-03 -1.178231312083011509e-19 9.234043523482696192e-02 1.251630013372185823e-01 1.916005861991258114e-18 3.754251660547405778e-02 1.149408069820754037e-18
-1.804622168758293327e-18 -1.644387609629035789e-18 0.000000000000000000e+00 -1.531135566406743431e-03 0.000000000000000000e+00 3.859995408178055256e-18 4.626258218193324510e-18 -4.010540561158301622e-04 0.000000000000000000e+00 -5.985009552740999141e-04 -3.169710261570768146e-03 3.539033225099541568e-04 2.325166422874592694e-04 4.071699017850599672e-21 1.896516328197092984e-03 3.809199955916817582e-03 -1.856331864448682143e-04 4.382528993879907735e-20 -3.467315642070331605e-02 3.611357218794276208e-02 0.000000000000000000e+00 5.457160831310713112e-02 1.091641743873019487e-18 4.919998326452588132e-03 1.163845643476868863e-17 -1.275753252397150150e-01 -2.378759086641566579e-18 2.026530204454991363e-16 8.907889444162927445e-17 0.000000000000000000e+00 1.817500000000000560e+00 0.000000000000000000e+00 1.037631652227093585e-17 -3.307119839338037905e-33 2.760078177022166623e-01 0.000000000000000000e+00 -9.573061349955887950e-03 2.874811241856095045e-01 1.068757342101861602e-01 -3.880490139542409067e-01 -4.796534263282083987e-01 -9.760249972169606766e-18 -1.022538970285130910e-01 -2.204945407304272076e-02 -2.571900867513778496e-18 1.977190062930630210e-01 5.781720719171784539e-01 1.383395795013740508e-17 2.075525467452369599e-01 1.454224529869395488e-17 1.009476053117057404e-02 -4.124818127887242176e-03 1.359079613001966912e-02 -1.037478632084955323e-19 1.231165676735834769e-01 2.548594076698173800e-03 2.327350867757185245e-18 -1.207130972704296423e-01 6.410250863077415360e-20 -7.904609830143703069e-04 -1.466759040502784751e-02 5.003368017449483923e-03 2.023551749750695031e-02 1.515835682399064872e-03 1.509239272297423242e-19 -4.023725469044914932e-02 -1.096446634698017286e-02 -3.001042350201385507e-19 -1.731553570724006161e-02 7.370465774437932709e-03 -1.760126231229494759e-19 6.392038049692930386e-03 5.497164282196512494e-20 4.687350735602721814e-03 -7.696791028422823693e-03 6.774354259608314673e-03 -5.740549650975489919e-20 9.512733071105498872e-02 1.567241336228607923e-02 1.149408069820754229e-18 -1.065549796987873971e-02 1.168906193822578176e-19
-1.274830822899324036e-37 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.531135566406744081e-03 5.356819721383320265e-35 0.000000000000000000e+00 0.000000000000000000e+00 -4.010540561158336317e-04 -9.161903489538247744e-21 -4.852219407571451253e-20 5.417582138992859375e-21 4.071699017850600424e-21 -3.346692265129539324e-05 2.903203313571578544e-20 5.831155666657215537e-20 4.382528993879910744e-20 -3.048518385299722310e-03 -5.307796253368728117e-19 5.528296323217620696e-19 0.000000000000000000e+00 1.091641743873020065e-18 -1.673984211541238928e-02 7.531575252875629539e-20 1.781624802481924002e-34 -2.378759086641565808e-18 2.781701079041230470e-02 7.130014805185077801e-34 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.817500000000000115e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.760078177022166623e-01 -1.465452367533087577e-19 4.400785481864865735e-18 1.636062822587847191e-18 -5.940287285641846142e-18 -9.760249972169605225e-18 1.579344874418728284e-01 -1.565311346203895579e-18 -2.571900867513779267e-18 1.459598605671906246e-01 3.026699352342436805e-18 1.383395795013740816e-17 -3.255306420257573774e-01 1.955279452139657021e-17 -5.348664613329303652e-01 1.545314521582135308e-19 -6.314306646727619430e-20 -1.037478632084956527e-19 2.036812087578171795e-02 1.884678881543280911e-18 2.327350867757186786e-18 -1.494855022441399783e-01 5.671864074288852301e-18 -2.456136881872170996e-01 -1.210044390874273567e-20 -2.245327205090222612e-19 7.659198284407192382e-20 3.097670216551518265e-19 1.509239272297423482e-19 -8.343263436453585147e-03 -6.159553145391922389e-19 -3.001042350201386470e-19 8.639830025105739789e-03 -2.650676922424156444e-19 -1.760126231229496684e-19 1.886848288405657686e-02 -1.836062995154898563e-19 9.193055873130354799e-03 7.175436343546082867e-20 -1.178231312083011027e-19 -5.740549650975495938e-20 1.052436587436762772e-02 1.456217263334065861e-18 1.149408069820754807e-18 -5.941261984866205714e-02 7.231270443445079268e-19 -2.894687067285712720e-02
8.332941748572544188e-03 1.988743609021107958e-02 -4.383273207635471347e-03 3.859995408178055256e-18 0.000000000000000000e+00 2.545353122236798313e-02 -2.287110692558777872e-02 0.000000000000000000e+00 -6.036189324558985997e-35 3.668516411518813955e-03 1.046599444821589772e-02 -2.523401887247724278e-03 -1.896516328197096236e-03 -2.903203313571577942e-20 1.797583954078875099e-02 -1.438385941688235733e-02 -1.081049530178580624e-02 -1.654879808566186097e-19 1.401748963524776168e-02 3.056121539144235691e-02 1.207776596038061834e-17 -4.919998326452594203e-03 -7.531575252875627131e-20 3.272626289887151790e-02 0.000000000000000000e+00 -2.417480609489464083e-02 -3.700699863015080612e-19 2.552463587691072497e-02 5.074490454476834195e-02 2.075263304454186554e-17 1.037631652227093585e-17 0.000000000000000000e+00 4.461000000000001769e-02 0.000000000000000000e+00 0.000000000000000000e+00 -1.422723492173837637e-34 4.118072809210655480e-03 2.010498502161556927e-02 3.911933824356472744e-02 -2.376026131250190236e-03 -3.903954113038018894e-03 -5.976206135687690316e-20 -9.279921056898834605e-03 -1.524746950475922187e-02 -2.334095590512532323e-19 -6.557473136726416074e-05 5.334597380335683037e-04 8.166247008209938507e-21 4.382532479431378025e-04 1.341763593273739211e-20 4.622559945887452088e-02 -1.377905792579019184e-02 -2.263982249844770020e-02 -3.465723269498526801e-19 -3.619389621183424777e-04 2.944424779026377868e-03 4.507350476206008185e-20 2.418933671525493045e-03 7.405848445458628791e-20 2.189111206794699949e-03 1.107332108978984972e-02 2.304375997166127621e-02 -4.954664569957597728e-03 -2.413999498747567123e-03 -3.695370949105653079e-20 -2.055567695496165331e-02 -1.001508642311965333e-02 -1.533117941407199472e-19 1.218790554074313318e-03 1.167035740964700264e-03 1.786508230828725009e-20 2.843001432217447111e-04 8.704181509841044066e-21 3.177479106529523117e-02 -3.488985801326015268e-02 -1.699895090094959149e-02 -2.602213851213866620e-19 7.090540219266010941e-03 6.789446989861207954e-03 1.039334315514269979e-19 1.653968840764366566e-03 5.063819116828858542e-20
5.478336809545252331e-03 5.606157111264828408e-02 -4.242044032023067207e-02 -4.626258218193312954e-18 0.000000000000000000e+00 2.287110692558778219e-02 -1.553904602965215653e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.263775138934942685e-02 6.798260419659376240e-03 2.019796722117327657e-03 3.809199955916822786e-03 5.831155666657216740e-20 1.438385941688235907e-02 -4.295525036922499124e-02 -3.347456719024632238e-02 -5.124315195297271591e-19 9.631939078137151623e-18 1.510123990460954644e-17 2.781701079041229083e-02 -1.163845643476869480e-17 -1.781624802481924002e-34 0.000000000000000000e+00 9.806538233586790942e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.613274204418947020e-17 6.811326567341618041e-17 2.760078177022165513e-01 -3.307119839338037905e-33 0.000000000000000000e+00 0.000000000000000000e+00 3.524999999999999245e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.967039763809063896e-02 1.163986223853118590e-01 1.011961220357498331e-01 8.840809771843925746e-02 -9.113492464159160533e-02 -1.395101171910755059e-18 1.794538313887093783e-01 -9.308090839713205333e-02 -1.424890456628447113e-18 -9.765585734350461233e-02 -8.704985843903530196e-02 -1.332566631294935015e-18 3.629532514235675467e-02 1.111223843989991257e-18 2.292609872778930691e-02 7.415613929295346296e-02 -1.365204357953707891e-02 -2.089866433937531946e-19 -1.639453501552977643e-01 -1.762501811902269511e-01 -2.698052753046905402e-18 3.987894291397241220e-02 1.220940494824408649e-18 5.090581178853672596e-03 4.487716417455482609e-02 8.523799137498633272e-02 -7.928406330944674785e-02 -4.492564380069952873e-02 -6.877255735020103433e-19 -1.393884856385557980e-01 -9.778282019101146305e-02 -1.496867721981541755e-18 4.775797853914310470e-02 7.113549390317133736e-02 1.088948186428560596e-18 2.220495787683903280e-02 6.798307647268180760e-19 4.225891196124583610e-02 -1.005092454458167243e-02 -2.840483938329027916e-02 -4.348236953880139213e-19 2.930542003412232865e-02 1.171961191719612938e-01 1.794048152705426744e-18 4.565647018959258924e-02 1.397826251951278341e-18
-6.786633858381780472e-19 8.330801455396977268e-19 -5.344110966648850609e-18 -4.010540561158252833e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.021508109917659529e-02 0.000000000000000000e+00 -9.498170696756638720e-03 5.109377128699250925e-03 3.809199955916815414e-03 -1.856331864448672114e-04 4.382528993879902318e-20 1.081049530178580277e-02 -3.347456719024632932e-02 -2.357432720637800058e-02 -3.851288012354455556e-19 9.901911981877853375e-02 1.216612633407648247e-01 -8.648005786295984923e-17 -1.275753252397149318e-01 -2.378759086641565423e-18 2.417480609489463736e-02 0.000000000000000000e+00 -1.729441666240094100e-01 -4.148637208401022090e-18 -1.285924639719017848e-17 3.405663283670810253e-17 -3.307119839338024905e-33 2.760078177022166623e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.525000000000000355e-01 0.000000000000000000e+00 6.518085385853437941e-02 1.912499507629567552e-01 1.662713265855758904e-01 -9.113492464159168860e-02 -5.865500565205057290e-03 -2.292235294280800390e-18 -9.308090839713209497e-02 8.316722995004192931e-02 -2.341180884175008736e-18 6.684258535538344093e-02 -7.278611097679101721e-03 1.111223843989990679e-18 -7.159460300886401340e-02 -1.830723986118235197e-19 3.766896173703920825e-02 -1.365204357953707370e-02 6.003392130429981849e-02 -3.433776486362819293e-19 1.199798686219191446e-01 -5.705539083050047144e-02 1.220940494824408071e-18 -1.592689516075390943e-01 -1.435063243920999928e-18 2.480220455002817969e-03 2.186494167122088675e-02 4.152944473801730568e-02 -4.492564380069954261e-02 -8.964032792812524214e-03 -3.350719642609313240e-19 -9.778282019101143530e-02 1.366643618601276998e-02 -7.293002138761891830e-19 5.793479687878219653e-02 3.330562799045752760e-03 6.798307647268181723e-19 -9.195936397637206189e-03 2.484056153143583841e-20 2.058928326058972330e-02 -2.840483938329028263e-02 3.440985560837776791e-02 -2.118537325563520430e-19 1.359045684019679900e-01 -5.281377826835593342e-02 1.397826251951278149e-18 -4.797643252388129192e-02 -3.939045704703680682e-19
1.840407827432602111e-35 1.156130948670308224e-35 0.000000000000000000e+00 0.000000000000000000e+00 -4.010540561158266928e-04 -6.036189324558984928e-35 0.000000000000000000e+00 0.000000000000000000e+00 3.021508109917659529e-02 -1.453988042692275516e-19 7.821477932872796755e-20 5.831155666657215537e-20 4.382528993879914957e-20 -3.048518385299718407e-03 1.654879808566186338e-19 -5.124315195297271591e-19 -3.851288012354455556e-19 1.584195332763053488e-03 1.515793101755692022e-18 1.862400959131136125e-18 -1.323844075649395685e-33 -2.378759086641565038e-18 2.781701079041231164e-02 3.700699863015081575e-19 0.000000000000000000e+00 -4.148637208401022090e-18 9.806538233586796494e-02 1.614923170675748333e-34 4.726307239564810964e-34 0.000000000000000000e+00 0.000000000000000000e+00 2.760078177022166623e-01 -1.422723492173837637e-34 0.000000000000000000e+00 0.000000000000000000e+00 3.525000000000000355e-01 9.977940505443190849e-19 2.927670500486798039e-18 2.545295598662621688e-18 -1.395101171910756214e-18 -2.292235294280800005e-18 1.438746724137628386e-01 -1.424890456628447690e-18 -2.341180884175008350e-18 2.361047715043924911e-01 1.023231977527550153e-18 1.111223843989990487e-18 -7.986926138239255901e-02 2.921784005690004250e-18 -1.312300093749547980e-01 5.766396677308647775e-19 -2.089866433937530742e-19 -3.433776486362818330e-19 8.246505157796595042e-02 1.836662025874415519e-18 1.220940494824408457e-18 -1.368132766584453097e-01 4.444181454272778209e-18 -2.247924579212908225e-01 3.796742551748742326e-20 3.347103853900530177e-19 6.357362696097472782e-19 -6.877255735020103433e-19 -3.350719642609312759e-19 1.292452900274985647e-02 -1.496867721981541562e-18 -7.293002138761890867e-19 6.130794159860724485e-02 8.868707944606581268e-19 6.798307647268180760e-19 -4.107935295463230330e-02 4.719976508577100920e-19 -2.001458141942500518e-02 3.151824980227422779e-19 -4.348236953880139213e-19 -2.118537325563519707e-19 4.824919166536026371e-02 2.080438683537157635e-18 1.397826251951278534e-18 -1.441267186475411188e-01 1.415472778742270643e-18 -7.022106575708579601e-02
